DATE ADDED TO CATALOG;PUBMEDID;FIRST AUTHOR;DATE;JOURNAL;LINK;STUDY;DISEASE/TRAIT;INITIAL SAMPLE SIZE;REPLICATION SAMPLE SIZE;REGION;CHR_ID;CHR_POS;REPORTED GENE(S);MAPPED_GENE;UPSTREAM_GENE_ID;DOWNSTREAM_GENE_ID;SNP_GENE_IDS;UPSTREAM_GENE_DISTANCE;DOWNSTREAM_GENE_DISTANCE;STRONGEST SNP-RISK ALLELE;SNPS;MERGED;SNP_ID_CURRENT;CONTEXT;INTERGENIC;RISK ALLELE FREQUENCY;P-VALUE;PVALUE_MLOG;P-VALUE (TEXT);OR or BETA;95% CI (TEXT);PLATFORM [SNPS PASSING QC];CNV;MAPPED_TRAIT;MAPPED_TRAIT_URI;STUDY ACCESSION;GENOTYPING TECHNOLOGY
18-03-2019;30617256;Jansen IE;07-01-2019;Nat Genet;www.ncbi.nlm.nih.gov/pubmed/30617256;Genome-wide meta-analysis identifies new loci and functional pathways influencing Alzheimer's disease risk.;Alzheimer's disease or family history of Alzheimer's disease;24,087 European ancestry late-onset Alzheimer's disease cases, 47,793 European ancestry individuals with family history of Alzheimer's disease, 383,378 European ancestry controls;NA;6p21.32;6;32610753;HLA-DRB5, HLA-DRB1;HLA-DRB1 - HLA-DQA1;ENSG00000206240;ENSG00000196735;;20905;17426;rs9271192-C;rs9271192;0;9271192;intergenic_variant;1;0.2751;0,00000004;7,40E+16;;549;NR z-unit increase;Affymetrix, Illumina [up to 10847151] (imputed);N;Alzheimer's disease, family history of Alzheimer’s disease;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0009268;GCST007320;Genome-wide genotyping array, Exome-wide sequencing
18-03-2019;30617256;Jansen IE;07-01-2019;Nat Genet;www.ncbi.nlm.nih.gov/pubmed/30617256;Genome-wide meta-analysis identifies new loci and functional pathways influencing Alzheimer's disease risk.;Alzheimer's disease or family history of Alzheimer's disease;24,087 European ancestry late-onset Alzheimer's disease cases, 47,793 European ancestry individuals with family history of Alzheimer's disease, 383,378 European ancestry controls;NA;8p21.1;8;27610169;CLU;CLU;;;ENSG00000120885;;;rs9331896-C;rs9331896;0;9331896;intron_variant;0;0.4107;7,00E-17;1,62E+16;;835;NR z-unit decrease;Affymetrix, Illumina [up to 10847151] (imputed);N;Alzheimer's disease, family history of Alzheimer’s disease;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0009268;GCST007320;Genome-wide genotyping array, Exome-wide sequencing
18-03-2019;30617256;Jansen IE;07-01-2019;Nat Genet;www.ncbi.nlm.nih.gov/pubmed/30617256;Genome-wide meta-analysis identifies new loci and functional pathways influencing Alzheimer's disease risk.;Alzheimer's disease or family history of Alzheimer's disease;24,087 European ancestry late-onset Alzheimer's disease cases, 47,793 European ancestry individuals with family history of Alzheimer's disease, 383,378 European ancestry controls;NA;11q12.2;11;60156035;MS4A6A;MS4A2 - AP001257.1;ENSG00000149534;ENSG00000254952;;57569;3652;rs983392-G;rs983392;0;983392;intergenic_variant;1;0.4083;2,00E-11;1,07E+16;;671;NR z-unit decrease;Affymetrix, Illumina [up to 10847151] (imputed);N;Alzheimer's disease, family history of Alzheimer’s disease;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0009268;GCST007320;Genome-wide genotyping array, Exome-wide sequencing
18-03-2019;30617256;Jansen IE;07-01-2019;Nat Genet;www.ncbi.nlm.nih.gov/pubmed/30617256;Genome-wide meta-analysis identifies new loci and functional pathways influencing Alzheimer's disease risk.;Alzheimer's disease or family history of Alzheimer's disease;24,087 European ancestry late-onset Alzheimer's disease cases, 47,793 European ancestry individuals with family history of Alzheimer's disease, 383,378 European ancestry controls;NA;7q35;7;146252937;CNTNAP2;CNTNAP2;;;ENSG00000174469;;;rs114360492-T;rs114360492;0;114360492;intron_variant;0;2.59E-4;0,000000002;8,70E+15;;599;NR z-unit increase;Affymetrix, Illumina [up to 10847151] (imputed);N;Alzheimer's disease, family history of Alzheimer’s disease;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0009268;GCST007320;Genome-wide genotyping array, Exome-wide sequencing
18-03-2019;30617256;Jansen IE;07-01-2019;Nat Genet;www.ncbi.nlm.nih.gov/pubmed/30617256;Genome-wide meta-analysis identifies new loci and functional pathways influencing Alzheimer's disease risk.;Alzheimer's disease or family history of Alzheimer's disease;24,087 European ancestry late-onset Alzheimer's disease cases, 47,793 European ancestry individuals with family history of Alzheimer's disease, 383,378 European ancestry controls;NA;3p14.3;3;57192122;HESX1;IL17RD - HESX1;ENSG00000144730;ENSG00000163666;;21816;5716;rs184384746-T;rs184384746;0;184384746;intergenic_variant;1;0.002;0,00000001;80;;569;NR z-unit increase;Affymetrix, Illumina [up to 10847151] (imputed);N;Alzheimer's disease, family history of Alzheimer’s disease;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0009268;GCST007320;Genome-wide genotyping array, Exome-wide sequencing
18-03-2019;30617256;Jansen IE;07-01-2019;Nat Genet;www.ncbi.nlm.nih.gov/pubmed/30617256;Genome-wide meta-analysis identifies new loci and functional pathways influencing Alzheimer's disease risk.;Alzheimer's disease or family history of Alzheimer's disease;24,087 European ancestry late-onset Alzheimer's disease cases, 47,793 European ancestry individuals with family history of Alzheimer's disease, 383,378 European ancestry controls;NA;6p21.1;6;40974457;TREM2;AL583854.1 - UNC5CL;ENSG00000237947;ENSG00000124602;;259094;52454;rs187370608-A;rs187370608;0;187370608;intergenic_variant;1;0.002;1,00E-16;160;;826;NR z-unit increase;Affymetrix, Illumina [up to 10847151] (imputed);N;Alzheimer's disease, family history of Alzheimer’s disease;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0009268;GCST007320;Genome-wide genotyping array, Exome-wide sequencing
18-03-2019;30617256;Jansen IE;07-01-2019;Nat Genet;www.ncbi.nlm.nih.gov/pubmed/30617256;Genome-wide meta-analysis identifies new loci and functional pathways influencing Alzheimer's disease risk.;Alzheimer's disease or family history of Alzheimer's disease;24,087 European ancestry late-onset Alzheimer's disease cases, 47,793 European ancestry individuals with family history of Alzheimer's disease, 383,378 European ancestry controls;NA;18q21.31;18;58522227;ALPK2;ALPK2;;;ENSG00000198796;;;rs76726049-C;rs76726049;0;76726049;intron_variant;0;0.014;0,00000003;7,52E+15;;552;NR z-unit increase;Affymetrix, Illumina [up to 10847151] (imputed);N;Alzheimer's disease, family history of Alzheimer’s disease;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0009268;GCST007320;Genome-wide genotyping array, Exome-wide sequencing
18-03-2019;30617256;Jansen IE;07-01-2019;Nat Genet;www.ncbi.nlm.nih.gov/pubmed/30617256;Genome-wide meta-analysis identifies new loci and functional pathways influencing Alzheimer's disease risk.;Alzheimer's disease or family history of Alzheimer's disease;24,087 European ancestry late-onset Alzheimer's disease cases, 47,793 European ancestry individuals with family history of Alzheimer's disease, 383,378 European ancestry controls;NA;19q13.32;19;44848259;APOE;NECTIN2;;;ENSG00000130202;;;rs41289512-G;rs41289512;0;41289512;intron_variant;0;0.039;6,00E-276;2,75E+16;;355;NR z-unit increase;Affymetrix, Illumina [up to 10847151] (imputed);N;Alzheimer's disease, family history of Alzheimer’s disease;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0009268;GCST007320;Genome-wide genotyping array, Exome-wide sequencing
18-03-2019;30617256;Jansen IE;07-01-2019;Nat Genet;www.ncbi.nlm.nih.gov/pubmed/30617256;Genome-wide meta-analysis identifies new loci and functional pathways influencing Alzheimer's disease risk.;Alzheimer's disease or family history of Alzheimer's disease;24,087 European ancestry late-onset Alzheimer's disease cases, 47,793 European ancestry individuals with family history of Alzheimer's disease, 383,378 European ancestry controls;NA;19q13.32;19;45738583;AC074212.3;BHMG1;;;ENSG00000237452;;;rs76320948-T;rs76320948;0;76320948;intron_variant;0;0.046;0,00000005;7,30E+15;;546;NR z-unit increase;Affymetrix, Illumina [up to 10847151] (imputed);N;Alzheimer's disease, family history of Alzheimer’s disease;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0009268;GCST007320;Genome-wide genotyping array, Exome-wide sequencing
18-03-2019;30617256;Jansen IE;07-01-2019;Nat Genet;www.ncbi.nlm.nih.gov/pubmed/30617256;Genome-wide meta-analysis identifies new loci and functional pathways influencing Alzheimer's disease risk.;Alzheimer's disease or family history of Alzheimer's disease;24,087 European ancestry late-onset Alzheimer's disease cases, 47,793 European ancestry individuals with family history of Alzheimer's disease, 383,378 European ancestry controls;NA;20q13.31;20;56423488;CASS4;CASS4;;;ENSG00000087589;;;rs6014724-G;rs6014724;0;6014724;intron_variant;0;0.089;7,00E-10;9,15E+15;;618;NR z-unit decrease;Affymetrix, Illumina [up to 10847151] (imputed);N;Alzheimer's disease, family history of Alzheimer’s disease;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0009268;GCST007320;Genome-wide genotyping array, Exome-wide sequencing
18-03-2019;30617256;Jansen IE;07-01-2019;Nat Genet;www.ncbi.nlm.nih.gov/pubmed/30617256;Genome-wide meta-analysis identifies new loci and functional pathways influencing Alzheimer's disease risk.;Alzheimer's disease or family history of Alzheimer's disease;24,087 European ancestry late-onset Alzheimer's disease cases, 47,793 European ancestry individuals with family history of Alzheimer's disease, 383,378 European ancestry controls;NA;17p13.2;17;5235685;SCIMP;AC087500.1;;;ENSG00000261879;;;rs113260531-A;rs113260531;0;113260531;intron_variant;0;0.12;9,00E-10;9,05E+15;;612;NR z-unit increase;Affymetrix, Illumina [up to 10847151] (imputed);N;Alzheimer's disease, family history of Alzheimer’s disease;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0009268;GCST007320;Genome-wide genotyping array, Exome-wide sequencing
18-03-2019;30617256;Jansen IE;07-01-2019;Nat Genet;www.ncbi.nlm.nih.gov/pubmed/30617256;Genome-wide meta-analysis identifies new loci and functional pathways influencing Alzheimer's disease risk.;Alzheimer's disease or family history of Alzheimer's disease;24,087 European ancestry late-onset Alzheimer's disease cases, 47,793 European ancestry individuals with family history of Alzheimer's disease, 383,378 European ancestry controls;NA;15q22.2;15;63277703;APH1B;APH1B;;;ENSG00000138613;;;rs117618017-T;rs117618017;0;117618017;missense_variant;0;0.132;0,00000003;7,52E+15;;552;NR z-unit increase;Affymetrix, Illumina [up to 10847151] (imputed);N;Alzheimer's disease, family history of Alzheimer’s disease;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0009268;GCST007320;Genome-wide genotyping array, Exome-wide sequencing
18-03-2019;30617256;Jansen IE;07-01-2019;Nat Genet;www.ncbi.nlm.nih.gov/pubmed/30617256;Genome-wide meta-analysis identifies new loci and functional pathways influencing Alzheimer's disease risk.;Alzheimer's disease or family history of Alzheimer's disease;24,087 European ancestry late-onset Alzheimer's disease cases, 47,793 European ancestry individuals with family history of Alzheimer's disease, 383,378 European ancestry controls;NA;6p21.32;6;32615580;HLA-DRB1;HLA-DRB1 - HLA-DQA1;ENSG00000206240;ENSG00000196735;;25732;12599;rs6931277-T;rs6931277;0;6931277;intergenic_variant;1;0.153;8,00E-11;1,01E+16;;649;NR z-unit decrease;Affymetrix, Illumina [up to 10847151] (imputed);N;Alzheimer's disease, family history of Alzheimer’s disease;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0009268;GCST007320;Genome-wide genotyping array, Exome-wide sequencing
18-03-2019;30617256;Jansen IE;07-01-2019;Nat Genet;www.ncbi.nlm.nih.gov/pubmed/30617256;Genome-wide meta-analysis identifies new loci and functional pathways influencing Alzheimer's disease risk.;Alzheimer's disease or family history of Alzheimer's disease;24,087 European ancestry late-onset Alzheimer's disease cases, 47,793 European ancestry individuals with family history of Alzheimer's disease, 383,378 European ancestry controls;NA;19p13.3;19;1039324;ABCA7;CNN2 - ABCA7;ENSG00000064666;ENSG00000064687;;256;777;rs111278892-G;rs111278892;0;111278892;intergenic_variant;1;0.161;8,00E-11;1,01E+16;;65;NR z-unit increase;Affymetrix, Illumina [up to 10847151] (imputed);N;Alzheimer's disease, family history of Alzheimer’s disease;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0009268;GCST007320;Genome-wide genotyping array, Exome-wide sequencing
18-03-2019;30617256;Jansen IE;07-01-2019;Nat Genet;www.ncbi.nlm.nih.gov/pubmed/30617256;Genome-wide meta-analysis identifies new loci and functional pathways influencing Alzheimer's disease risk.;Alzheimer's disease or family history of Alzheimer's disease;24,087 European ancestry late-onset Alzheimer's disease cases, 47,793 European ancestry individuals with family history of Alzheimer's disease, 383,378 European ancestry controls;NA;1q32.2;1;207613483;CR1;CR1;;;ENSG00000203710;;;rs2093760-A;rs2093760;0;2093760;intron_variant;0;0.205;1,00E-18;180;;882;NR z-unit increase;Affymetrix, Illumina [up to 10847151] (imputed);N;Alzheimer's disease, family history of Alzheimer’s disease;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0009268;GCST007320;Genome-wide genotyping array, Exome-wide sequencing
18-03-2019;30617256;Jansen IE;07-01-2019;Nat Genet;www.ncbi.nlm.nih.gov/pubmed/30617256;Genome-wide meta-analysis identifies new loci and functional pathways influencing Alzheimer's disease risk.;Alzheimer's disease or family history of Alzheimer's disease;24,087 European ancestry late-onset Alzheimer's disease cases, 47,793 European ancestry individuals with family history of Alzheimer's disease, 383,378 European ancestry controls;NA;2q37.1;2;233117202;INPPD5;INPP5D, INPP5D;;;ENSG00000281614, ENSG00000168918;;;rs10933431-G;rs10933431;0;10933431;intron_variant;0;0.235;9,00E-10;9,05E+15;;613;NR z-unit decrease;Affymetrix, Illumina [up to 10847151] (imputed);N;Alzheimer's disease, family history of Alzheimer’s disease;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0009268;GCST007320;Genome-wide genotyping array, Exome-wide sequencing
18-03-2019;30617256;Jansen IE;07-01-2019;Nat Genet;www.ncbi.nlm.nih.gov/pubmed/30617256;Genome-wide meta-analysis identifies new loci and functional pathways influencing Alzheimer's disease risk.;Alzheimer's disease or family history of Alzheimer's disease;24,087 European ancestry late-onset Alzheimer's disease cases, 47,793 European ancestry individuals with family history of Alzheimer's disease, 383,378 European ancestry controls;NA;1q23.3;1;161185602;ADAMTS4;ADAMTS4;;;ENSG00000158859;;;rs4575098-A;rs4575098;0;4575098;3_prime_UTR_variant;0;0.24;2,00E-10;9,70E+15;;636;NR z-unit increase;Affymetrix, Illumina [up to 10847151] (imputed);N;Alzheimer's disease, family history of Alzheimer’s disease;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0009268;GCST007320;Genome-wide genotyping array, Exome-wide sequencing
18-03-2019;30617256;Jansen IE;07-01-2019;Nat Genet;www.ncbi.nlm.nih.gov/pubmed/30617256;Genome-wide meta-analysis identifies new loci and functional pathways influencing Alzheimer's disease risk.;Alzheimer's disease or family history of Alzheimer's disease;24,087 European ancestry late-onset Alzheimer's disease cases, 47,793 European ancestry individuals with family history of Alzheimer's disease, 383,378 European ancestry controls;NA;4p16.1;4;11024404;CLNK;LINC02498 - MIR572;ENSG00000283083;ENSG00000207716;;274818;344423;rs6448453-A;rs6448453;0;6448453;intergenic_variant;1;0.252;0,000000002;8,70E+15;;60;NR z-unit increase;Affymetrix, Illumina [up to 10847151] (imputed);N;Alzheimer's disease, family history of Alzheimer’s disease;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0009268;GCST007320;Genome-wide genotyping array, Exome-wide sequencing
18-03-2019;30617256;Jansen IE;07-01-2019;Nat Genet;www.ncbi.nlm.nih.gov/pubmed/30617256;Genome-wide meta-analysis identifies new loci and functional pathways influencing Alzheimer's disease risk.;Alzheimer's disease or family history of Alzheimer's disease;24,087 European ancestry late-onset Alzheimer's disease cases, 47,793 European ancestry individuals with family history of Alzheimer's disease, 383,378 European ancestry controls;NA;16p11.2;16;31121779;KAT8;KAT8;;;ENSG00000103510;;;rs59735493-A;rs59735493;0;59735493;intron_variant;0;0.3;0,00000004;7,40E+16;;549;NR z-unit decrease;Affymetrix, Illumina [up to 10847151] (imputed);N;Alzheimer's disease, family history of Alzheimer’s disease;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0009268;GCST007320;Genome-wide genotyping array, Exome-wide sequencing
18-03-2019;30617256;Jansen IE;07-01-2019;Nat Genet;www.ncbi.nlm.nih.gov/pubmed/30617256;Genome-wide meta-analysis identifies new loci and functional pathways influencing Alzheimer's disease risk.;Alzheimer's disease or family history of Alzheimer's disease;24,087 European ancestry late-onset Alzheimer's disease cases, 47,793 European ancestry individuals with family history of Alzheimer's disease, 383,378 European ancestry controls;NA;7q22.1;7;100374211;ZCWPW1;PILRA;;;ENSG00000085514;;;rs1859788-A;rs1859788;0;1859788;missense_variant;0;0.31;2,00E-15;1,47E+16;;793;NR z-unit decrease;Affymetrix, Illumina [up to 10847151] (imputed);N;Alzheimer's disease, family history of Alzheimer’s disease;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0009268;GCST007320;Genome-wide genotyping array, Exome-wide sequencing
18-03-2019;30617256;Jansen IE;07-01-2019;Nat Genet;www.ncbi.nlm.nih.gov/pubmed/30617256;Genome-wide meta-analysis identifies new loci and functional pathways influencing Alzheimer's disease risk.;Alzheimer's disease or family history of Alzheimer's disease;24,087 European ancestry late-onset Alzheimer's disease cases, 47,793 European ancestry individuals with family history of Alzheimer's disease, 383,378 European ancestry controls;NA;11q14.2;11;86065502;PICALM;PICALM;;;ENSG00000073921;;;rs867611-G;rs867611;0;867611;intron_variant;0;0.314;2,00E-18;1,77E+15;;875;NR z-unit decrease;Affymetrix, Illumina [up to 10847151] (imputed);N;Alzheimer's disease, family history of Alzheimer’s disease;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0009268;GCST007320;Genome-wide genotyping array, Exome-wide sequencing
18-03-2019;30617256;Jansen IE;07-01-2019;Nat Genet;www.ncbi.nlm.nih.gov/pubmed/30617256;Genome-wide meta-analysis identifies new loci and functional pathways influencing Alzheimer's disease risk.;Alzheimer's disease or family history of Alzheimer's disease;24,087 European ancestry late-onset Alzheimer's disease cases, 47,793 European ancestry individuals with family history of Alzheimer's disease, 383,378 European ancestry controls;NA;19q13.41;19;51224706;CD33;SIGLEC22P - CD33;ENSG00000268849;ENSG00000105383;;12618;358;rs3865444-A;rs3865444;0;3865444;intergenic_variant;1;0.32;0,000000006;8,22E+15;;581;NR z-unit decrease;Affymetrix, Illumina [up to 10847151] (imputed);N;Alzheimer's disease, family history of Alzheimer’s disease;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0009268;GCST007320;Genome-wide genotyping array, Exome-wide sequencing
18-03-2019;30617256;Jansen IE;07-01-2019;Nat Genet;www.ncbi.nlm.nih.gov/pubmed/30617256;Genome-wide meta-analysis identifies new loci and functional pathways influencing Alzheimer's disease risk.;Alzheimer's disease or family history of Alzheimer's disease;24,087 European ancestry late-onset Alzheimer's disease cases, 47,793 European ancestry individuals with family history of Alzheimer's disease, 383,378 European ancestry controls;NA;15q21.3;15;58730416;ADAM10;ADAM10;;;ENSG00000137845;;;rs442495-C;rs442495;0;442495;intron_variant;0;0.32;0,000000001;90;;607;NR z-unit decrease;Affymetrix, Illumina [up to 10847151] (imputed);N;Alzheimer's disease, family history of Alzheimer’s disease;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0009268;GCST007320;Genome-wide genotyping array, Exome-wide sequencing
18-03-2019;30617256;Jansen IE;07-01-2019;Nat Genet;www.ncbi.nlm.nih.gov/pubmed/30617256;Genome-wide meta-analysis identifies new loci and functional pathways influencing Alzheimer's disease risk.;Alzheimer's disease or family history of Alzheimer's disease;24,087 European ancestry late-onset Alzheimer's disease cases, 47,793 European ancestry individuals with family history of Alzheimer's disease, 383,378 European ancestry controls;NA;14q32.12;14;92472511;SLC24A4;SLC24A4;;;ENSG00000140090;;;rs12590654-A;rs12590654;0;12590654;intron_variant;0;0.344;2,00E-10;9,70E+15;;639;NR z-unit decrease;Affymetrix, Illumina [up to 10847151] (imputed);N;Alzheimer's disease, family history of Alzheimer’s disease;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0009268;GCST007320;Genome-wide genotyping array, Exome-wide sequencing
18-03-2019;30617256;Jansen IE;07-01-2019;Nat Genet;www.ncbi.nlm.nih.gov/pubmed/30617256;Genome-wide meta-analysis identifies new loci and functional pathways influencing Alzheimer's disease risk.;Alzheimer's disease or family history of Alzheimer's disease;24,087 European ancestry late-onset Alzheimer's disease cases, 47,793 European ancestry individuals with family history of Alzheimer's disease, 383,378 European ancestry controls;NA;6p12.3;6;47464901;CD2AP;B3GNTL1P2 - AL355353.1;ENSG00000271328;ENSG00000270761;;95671;12342;rs9381563-C;rs9381563;0;9381563;intergenic_variant;1;0.355;3,00E-10;9,52E+15;;633;NR z-unit increase;Affymetrix, Illumina [up to 10847151] (imputed);N;Alzheimer's disease, family history of Alzheimer’s disease;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0009268;GCST007320;Genome-wide genotyping array, Exome-wide sequencing
18-03-2019;30617256;Jansen IE;07-01-2019;Nat Genet;www.ncbi.nlm.nih.gov/pubmed/30617256;Genome-wide meta-analysis identifies new loci and functional pathways influencing Alzheimer's disease risk.;Alzheimer's disease or family history of Alzheimer's disease;24,087 European ancestry late-onset Alzheimer's disease cases, 47,793 European ancestry individuals with family history of Alzheimer's disease, 383,378 European ancestry controls;NA;10p14;10;11675398;ECHDC3;AL512631.2 - AL512631.1;ENSG00000271360;ENSG00000271046;;63171;4277;rs11257238-C;rs11257238;0;11257238;intergenic_variant;1;0.375;0,00000001;80;;569;NR z-unit increase;Affymetrix, Illumina [up to 10847151] (imputed);N;Alzheimer's disease, family history of Alzheimer’s disease;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0009268;GCST007320;Genome-wide genotyping array, Exome-wide sequencing
18-03-2019;30617256;Jansen IE;07-01-2019;Nat Genet;www.ncbi.nlm.nih.gov/pubmed/30617256;Genome-wide meta-analysis identifies new loci and functional pathways influencing Alzheimer's disease risk.;Alzheimer's disease or family history of Alzheimer's disease;24,087 European ancestry late-onset Alzheimer's disease cases, 47,793 European ancestry individuals with family history of Alzheimer's disease, 383,378 European ancestry controls;NA;11q12.2;11;60190907;MS4A6A;MS4A4A;;;ENSG00000110079;;;rs2081545-A;rs2081545;0;2081545;intron_variant;0;0.381;2,00E-15;1,47E+16;;797;NR z-unit decrease;Affymetrix, Illumina [up to 10847151] (imputed);N;Alzheimer's disease, family history of Alzheimer’s disease;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0009268;GCST007320;Genome-wide genotyping array, Exome-wide sequencing
18-03-2019;30617256;Jansen IE;07-01-2019;Nat Genet;www.ncbi.nlm.nih.gov/pubmed/30617256;Genome-wide meta-analysis identifies new loci and functional pathways influencing Alzheimer's disease risk.;Alzheimer's disease or family history of Alzheimer's disease;24,087 European ancestry late-onset Alzheimer's disease cases, 47,793 European ancestry individuals with family history of Alzheimer's disease, 383,378 European ancestry controls;NA;8p21.1;8;27607412;CLU, PTK2B;CLU;;;ENSG00000120885;;;rs4236673-A;rs4236673;0;4236673;intron_variant;0;0.391;3,00E-19;1,85E+16;;898;NR z-unit decrease;Affymetrix, Illumina [up to 10847151] (imputed);N;Alzheimer's disease, family history of Alzheimer’s disease;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0009268;GCST007320;Genome-wide genotyping array, Exome-wide sequencing
18-03-2019;30617256;Jansen IE;07-01-2019;Nat Genet;www.ncbi.nlm.nih.gov/pubmed/30617256;Genome-wide meta-analysis identifies new loci and functional pathways influencing Alzheimer's disease risk.;Alzheimer's disease or family history of Alzheimer's disease;24,087 European ancestry late-onset Alzheimer's disease cases, 47,793 European ancestry individuals with family history of Alzheimer's disease, 383,378 European ancestry controls;NA;2q14.3;2;127133851;BIN1;BIN1 - NIFKP9;ENSG00000136717;ENSG00000237630;;26496;36160;rs4663105-C;rs4663105;0;4663105;intergenic_variant;1;0.415;3,00E-44;4,35E+15;;1394;NR z-unit increase;Affymetrix, Illumina [up to 10847151] (imputed);N;Alzheimer's disease, family history of Alzheimer’s disease;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0009268;GCST007320;Genome-wide genotyping array, Exome-wide sequencing
18-03-2019;30617256;Jansen IE;07-01-2019;Nat Genet;www.ncbi.nlm.nih.gov/pubmed/30617256;Genome-wide meta-analysis identifies new loci and functional pathways influencing Alzheimer's disease risk.;Alzheimer's disease or family history of Alzheimer's disease;24,087 European ancestry late-onset Alzheimer's disease cases, 47,793 European ancestry individuals with family history of Alzheimer's disease, 383,378 European ancestry controls;NA;17q22;17;58331728;BZRAP1-AS1;AC004687.1, TSPOAP1-AS1;;;ENSG00000265206, ENSG00000265148;;;rs2632516-C;rs2632516;0;2632516;non_coding_transcript_exon_variant;0;0.455;0,000001;60;;49;NR z-unit decrease;Affymetrix, Illumina [up to 10847151] (imputed);N;Alzheimer's disease, family history of Alzheimer’s disease;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0009268;GCST007320;Genome-wide genotyping array, Exome-wide sequencing
18-03-2019;30617256;Jansen IE;07-01-2019;Nat Genet;www.ncbi.nlm.nih.gov/pubmed/30617256;Genome-wide meta-analysis identifies new loci and functional pathways influencing Alzheimer's disease risk.;Alzheimer's disease or family history of Alzheimer's disease;24,087 European ancestry late-onset Alzheimer's disease cases, 47,793 European ancestry individuals with family history of Alzheimer's disease, 383,378 European ancestry controls;NA;17q21.33;17;49373413;ABI3;AC091180.5;;;ENSG00000262039;;;rs28394864-A;rs28394864;0;28394864;intron_variant;0;0.473;0,00000002;7,70E+15;;562;NR z-unit increase;Affymetrix, Illumina [up to 10847151] (imputed);N;Alzheimer's disease, family history of Alzheimer’s disease;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0009268;GCST007320;Genome-wide genotyping array, Exome-wide sequencing
18-03-2019;30617256;Jansen IE;07-01-2019;Nat Genet;www.ncbi.nlm.nih.gov/pubmed/30617256;Genome-wide meta-analysis identifies new loci and functional pathways influencing Alzheimer's disease risk.;Alzheimer's disease or family history of Alzheimer's disease;24,087 European ancestry late-onset Alzheimer's disease cases, 47,793 European ancestry individuals with family history of Alzheimer's disease, 383,378 European ancestry controls;NA;7q35;7;143411065;EPHA1;EPHA1-AS1;;;ENSG00000229153;;;rs7810606-T;rs7810606;0;7810606;intron_variant;0;0.5;4,00E-11;1,04E+16;;662;NR z-unit decrease;Affymetrix, Illumina [up to 10847151] (imputed);N;Alzheimer's disease, family history of Alzheimer’s disease;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0009268;GCST007320;Genome-wide genotyping array, Exome-wide sequencing
